# pTt1,etat1,phit1,Et1,pTt2,etat2,phit2,Et2,pTh,etah,phih,Eh,ttmass,ttHmass,HT,dphi_tt,,HTb,tmass,Hmass
169.125,-0.355896,1.79472,249.625,31.3522,1.89022,1.43707,200.566,59.836,2.21283,1.7991,307.493,401.941,641.115,1091.12,0.357652,,342.617,173.006,133.977
58.3984,-0.0340827,4.62711,188.208,91.4931,-1.3782,1.66744,257.782,119.328,0.2506,5.42875,171.497,409.953,594.783,292.752,2.95967,,210.635,178.908,119.411
298.363,0.921834,0.340422,464.215,27.5194,2.97541,2.64918,324.915,393.872,0.640679,2.22134,497.578,449.655,862.207,1095.09,2.30876,,499.619,163.761,139.883
513.009,0.886739,3.62356,748.608,156.2,1.48068,3.37731,400.118,141.114,1.91694,6.02121,507.204,408.437,838.699,1453.11,0.246249,,394.246,173.323,130.337
78.6697,1.45001,2.85596,242.361,226.766,1.24274,3.26628,459.024,109.131,-0.758534,1.13453,192.988,364.195,737.335,944.419,0.410318,,587.442,165.647,130.625
133.619,-1.31379,3.38231,318.325,240.3,-1.04397,0.263018,421.475,53.9238,0.0400734,1.31642,132.562,505.432,680.131,759.63,3.11929,,373.557,174.086,121.08
287.969,-0.178596,1.42699,335.739,55.855,-2.18372,5.43194,303.905,83.3969,-1.38842,5.20691,223.268,506.035,704.663,666.565,2.27823,,455.12,164.686,135.366
132.222,0.149067,0.0561382,209.833,126.394,1.97641,2.23904,496.183,134.277,0.24024,4.22662,177.479,515.769,728.464,402.073,2.1829,,290.439,161.728,111.391
112.464,2.58528,2.7427,771.317,169.835,1.90273,2.67998,614.379,83.2787,2.56638,4.28675,561.611,393.222,574.673,783.18,0.0627192,,274.459,178.969,134.437
151.626,1.25863,3.02901,326.269,192.442,0.659263,4.62492,273.691,105.402,0.914326,4.5006,197.802,394.65,530.343,602.059,1.59591,,278.872,152.49,125.832
102.157,-0.0925708,4.05268,177.915,173.855,0.00261879,0.491679,238.733,102.717,0.121134,0.347683,166.831,406.565,551.418,501.218,2.72219,,257.34,145.354,130.867
288.816,0.738172,3.4728,409.608,275.742,-0.983648,0.0390389,449.384,77.4933,-1.09018,6.02259,189.487,850.813,1023.72,841.569,2.84942,,692.472,173.299,139.453
156.53,1.65469,5.23403,457.266,50.4357,2.02538,0.847174,257.969,56.8793,0.16514,2.39482,127.165,387.966,592.576,422.366,1.89633,,283.086,170.224,113.343
140.64,0.173947,1.54714,209.612,333.331,0.0239525,4.5437,362.836,161.113,-0.690792,5.87834,229.229,537.142,750.092,673.912,2.99656,,299.136,153.469,110.008
412.5,-0.885391,4.63831,608.063,128.821,-1.49132,2.66055,350.189,54.2207,-1.6114,1.06297,187.143,549.777,733.418,1072.93,1.97777,,523.354,165.793,122.788
194.544,0.656598,4.53044,293.624,121.9,2.2568,1.1185,612.821,90.5197,-2.5211,0.0783233,578.941,553.477,1471.57,827.751,2.87124,,283.647,171.952,118.084
329.619,-0.896617,5.79816,501.16,515.916,-0.570934,2.56631,619.918,95.0351,-1.67522,0.407674,289.505,895.188,1078.55,1076.28,3.05133,,227.426,170.597,121.791
241.362,-1.95721,4.18582,886.074,115.241,-2.57524,6.04804,774.944,75.79,-2.50051,5.86615,483.71,419.692,573.521,483.554,1.86221,,339.749,160.521,133.235
75.8985,-0.78272,5.58456,204.446,137.708,-0.244104,0.904158,208.181,122.132,-2.443,4.04794,720.392,369.166,801.576,424.359,1.60279,,349.618,178.119,132.927
194.733,1.20347,4.79568,390.809,309.219,0.426244,1.2566,379.742,255.047,-0.328856,5.98331,300.283,620.883,948.844,1885.68,2.74411,,501.174,166.397,133.524
142.211,0.894404,5.7413,300.87,360.886,0.459426,1.42293,429.855,139.548,0.0280042,1.72134,194.339,568.071,742.694,1027.42,1.96481,,569.02,222.079,135.199
437.085,-1.15999,4.45551,782.687,137.935,1.17281,1.47478,298.776,99.2448,0.87953,3.31489,181.471,946.615,1165.13,1174.69,2.98073,,249.994,162.477,115.256
85.7055,1.69617,5.52253,308.22,199.962,-1.82466,0.784726,657.858,77.3334,-2.18909,4.47424,375.983,861.52,1118.03,541.169,1.54538,,359.1,191.467,138.584
137.302,1.32562,0.995081,325.399,146.005,0.487406,2.69882,241.952,192.744,1.13844,0.64917,350.394,433.936,636.464,715.811,1.70374,,463.692,171.277,112.818
186.982,1.06969,4.71659,331.234,232.817,1.29954,4.14899,470.092,297.391,0.968275,5.61524,462.944,274.882,566.91,1089.24,0.5676,,999.183,130.238,116.524
137.285,0.0278232,5.3821,212.036,259.215,-1.11936,4.296,466.362,354.459,1.21465,1.50156,660.555,466.834,1324.83,689.544,1.0861,,576.248,161.547,119.208
379.301,-0.982816,5.85173,601.118,348.018,1.49333,1.50605,834.531,149.277,-0.959223,0.350064,252.342,1341.96,1586.37,1390.81,1.93751,,603.961,166.083,117.376
288.033,1.95323,5.2002,1049.89,135.079,2.0837,1.93944,584.573,177.597,1.70725,4.96016,523.933,555.631,734.945,786.24,3.02243,,370.752,170.538,136.945
93.7317,-0.867406,2.35097,203.495,116.021,1.72317,5.63252,373.71,200.612,1.64334,6.13078,552.849,531.827,838.955,684.644,3.00163,,348.052,155.502,126.365
273.571,-0.248317,1.55291,330.596,41.0581,-2.01586,1.18552,233.514,102.681,-0.603395,3.2673,182.285,415.117,616.078,1120.05,0.367389,,386.564,172.459,135.486
249.12,-0.266411,5.04254,299.525,330.586,-0.230424,2.40957,375.724,89.6245,-1.3379,2.46174,227.647,638.543,816.403,835.397,2.63297,,368.935,152.132,136.023
202.515,0.945982,1.39139,344.927,322.469,0.168851,3.9159,373.208,158.628,1.30455,1.26882,339.253,633.227,884.027,736.97,2.52451,,323.734,170.061,128.75
271.684,-0.585918,4.10542,363.298,270.53,-1.34893,0.178288,580.634,98.561,0.394194,2.44137,157.462,647.675,906.343,463.019,2.35605,,385.665,172.621,116.15
153.043,-1.46642,5.63713,385.108,234.178,-0.668514,2.11268,334.331,56.5768,-1.63986,6.19178,201.906,522.563,668.604,565.955,2.75873,,414.707,162.211,133.697
87.6749,2.22912,0.710881,445.066,60.0914,-1.27377,5.66954,205.825,64.9852,1.96003,0.107945,262.468,563.568,721.303,633.78,1.32453,,342.312,168.245,116.372
297.6,0.334883,0.135316,358.596,355.995,1.26822,3.60626,723.766,249.424,0.380323,4.26737,301.269,829.845,1080.83,1074.45,2.81224,,387.104,172.383,138.239
156.231,-0.438547,4.36468,268.489,334.289,-1.18454,6.26185,643.105,258.21,0.606938,2.2948,336.819,638.705,1176.98,804.364,1.89717,,500.999,206.58,138.009
19.9949,-1.69554,1.82448,173.384,265.046,-0.273954,1.28442,325.406,56.6252,-1.73235,0.182049,202.459,391.323,562.422,1246.51,0.540059,,375.586,163.983,117.202
384.798,-0.275632,4.70894,435.276,419.303,-1.90241,0.73785,1447.19,361.555,-0.336281,4.74805,404.837,1115.2,1528.55,881.223,2.31209,,496.415,172.795,133.501
331.684,-0.989468,1.44005,535.333,141.293,0.33469,5.06353,228.173,128.899,-1.83178,0.957061,429.374,650.35,879.69,711.027,2.6597,,461.248,169.655,118.123
80.4137,-0.8222,0.0336691,199.389,92.0457,2.08009,2.44781,411.649,54.9975,-2.20885,3.20531,276.318,534.836,883.321,414.518,2.41414,,240.746,166.853,110.173
133.795,-0.282145,3.87858,219.513,302.076,0.431023,0.415263,373.179,111.449,0.550721,4.59359,173.222,556.415,726.441,629.041,2.81987,,478.097,169.769,115.85
288.411,-0.675565,4.28699,393.569,119.033,-1.61731,1.0287,364.013,132.371,-1.65181,5.15265,376.201,544.65,718.847,658.371,3.02489,,273.965,166.176,115.788
210.622,-1.6207,1.6631,575.002,178.543,-2.1324,2.89355,782.113,396.442,1.6202,5.05409,1049.16,409.368,2384.79,924.613,1.23045,,687.009,156.317,130.144
340.785,0.513615,1.06071,419.708,68.6785,-2.06595,2.50339,320.733,85.0391,-0.614913,0.886967,172.398,643.732,789.428,784.438,1.44268,,299.556,163.076,139.257
149.018,-1.22324,2.78959,328.002,112.689,-1.26432,0.700328,304.469,258.168,-0.398994,4.62703,311.7,457.878,772.613,631.757,2.08926,,420.73,178.586,138.997
162.849,-1.81715,1.47578,543.235,69.9937,-1.62148,2.90982,244.69,56.8576,-1.44164,5.21076,168.814,391.467,550.45,691.151,1.43404,,211.488,174.812,111.319
106.235,1.57797,6.26207,319.079,148.152,1.63085,3.83957,427.175,131.485,1.52083,3.78762,338.245,418.194,572.847,881.642,2.4225,,449.608,172.664,122.704
186.614,1.22952,6.18538,384.308,398.346,0.198183,2.87346,441.396,149.213,1.43232,6.2103,358.521,704.968,975.008,1064.23,2.97127,,502.269,166.519,139.441
83.1067,0.390051,1.16468,185.085,320.778,0.860105,5.40127,476.471,249.882,0.906138,4.99247,378.076,483.353,673.975,890.822,2.04659,,381.146,162.002,116.488
60.4942,1.5381,1.42141,236.288,66.1083,2.3768,1.08601,397.973,65.6447,2.81845,2.02918,566.815,386.367,582.779,498.023,0.335393,,361.078,184.74,129.761
40.8155,3.26789,2.90515,584.474,252.352,1.42719,5.87575,582.214,122.683,-0.227585,2.89196,168.586,504.085,877.059,446.696,2.97059,,205.609,231.669,112.147
189.61,-1.01046,1.73854,337.958,78.8609,-0.570888,6.15338,187.577,213.32,-0.0401178,5.04339,247.436,409.917,709.879,735.773,1.86835,,399.563,165.02,125.082
127.156,1.74415,1.8804,411.924,351.913,1.72617,2.28048,1034.45,354.255,1.67726,2.33227,989.747,391.659,554.42,888.648,0.400079,,737.947,170.801,132.126
127.855,1.52921,0.144211,347.607,168.482,1.75302,1.49719,529.256,70.8469,1.32156,0.0812343,187.501,384.908,533.294,625.319,1.35298,,316.095,159.505,122.142
195.787,-1.17054,1.17939,386.648,225.503,0.219696,4.78286,287.248,192.453,0.921757,5.1427,305.249,623.416,938.417,763.881,2.67971,,401.942,172.675,121.177
131.761,0.495099,4.85107,216.883,239.053,-0.676121,3.32297,342.226,179.49,1.26795,5.11058,366.199,473.401,827.298,761.95,1.5281,,481.092,158.311,125.096
102.323,0.632532,1.85024,220.234,82.6028,1.22179,4.92768,216.15,107.994,0.973741,5.35037,204.976,388.792,549.075,401.411,3.07744,,310.162,182.359,123.798
62.5087,0.695672,4.55964,181.546,64.0183,0.85429,6.04323,186.63,72.6246,-0.376337,1.01462,149.199,339.178,502.641,325.914,1.48359,,244.88,163.815,127.291
86.2007,-2.07516,6.20734,383.199,94.2702,-0.0526773,1.23193,195.925,96.4748,-0.647715,1.41732,167.31,444.15,583.247,599.597,1.30777,,338.979,158.812,119.176
89.0143,-1.0343,1.4824,238.259,197.279,-0.805699,4.46538,322.802,65.5186,-2.27928,0.876312,350.402,469.869,681.671,386.411,2.98297,,245.882,192.039,134.885
248.456,1.00224,5.3287,421.939,184.99,-0.190037,1.71095,252.515,93.2159,0.20844,1.60779,168.063,611.833,783.96,633.734,2.66544,,260.262,174.767,138.467
275.349,-0.046183,4.59334,318.532,233.94,-0.753877,0.478073,339.202,99.8188,-2.15488,3.56034,452.957,576.158,886.456,879.294,2.16791,,404.135,159.636,121.533
248.402,1.97795,4.79722,946.295,159.634,1.57978,2.09158,456.856,156.12,0.996563,2.91467,275.858,622.299,844.093,631.704,2.70564,,545.711,241.727,135.515
165.178,0.00599214,4.71911,235.659,26.5458,-0.266208,5.07688,166.52,173.583,-0.0854128,5.02458,218.791,354.27,504.912,599.13,0.357762,,373.722,168.079,132.356
125.926,-1.84916,0.712887,444.658,81.0189,-1.70849,1.86076,291.567,55.2977,-1.76143,0.939665,210.795,378.686,512.181,780.335,1.14787,,458.296,172.092,130.317
115.706,0.444758,5.27174,211.634,199.776,-0.725331,1.30387,301.098,161.072,0.403882,4.07277,207.862,479.526,718.538,727.273,2.31532,,478.31,169.036,113.115
88.0297,0.566184,1.35589,200.45,87.9751,-0.89487,5.06483,209.959,61.9221,-1.7704,4.90934,224.559,405.747,592.02,334.216,2.57424,,283.699,172.249,124.16
111.37,-0.363305,5.78412,221.37,86.841,-1.09953,4.47328,211.698,250.798,-0.715972,2.11089,339.601,371.343,681.199,605.669,1.31084,,391.605,186.792,119.523
279.608,2.02679,1.72832,1091.8,291.35,0.44397,4.17659,371.048,92.4727,-0.412149,0.877586,160.663,847.651,1147.01,644.467,2.44827,,456.072,163.494,125.398
206.047,0.185252,4.1721,266.522,98.7293,-1.86507,0.72837,369.735,191.196,-0.771761,1.18172,277.059,563.123,799.168,410.68,2.83945,,294.4,164.636,117.267
116.4,-1.74546,3.11674,382.026,35.2706,-2.74048,1.9789,323.101,86.2906,-1.27652,0.132581,212.152,352.884,540.965,343.076,1.13784,,197.515,167.07,131.252
58.1805,-2.05377,4.76837,281.401,83.1651,2.36175,2.25912,476.811,178.757,-0.958941,0.00230665,299.021,725.622,1049.18,530.505,2.50924,,323.055,161.341,133.749
11.0395,1.99569,3.74473,158.613,33.5896,2.01248,4.25418,187.836,71.4981,0.680256,1.05884,157.357,302.442,454.398,647.318,0.509445,,312.948,153.126,129.983
44.7844,1.96169,2.25429,220.971,132.727,0.376359,0.0319716,223.623,124.891,0.807221,2.33471,206.724,377.234,552.469,489.741,2.22231,,394.642,149.861,120.685
923.107,1.04641,4.60855,1487.48,393.873,0.772992,0.711106,549.472,147.809,0.552302,5.94753,212.064,1207.24,1400.25,2078.39,2.38574,,829.217,181.857,125.513
177.634,2.31628,4.29659,923.321,87.391,1.6809,1.39987,290.139,65.1489,2.10057,3.15869,300.15,461.612,603.936,476.567,2.89672,,298.219,160.988,130.806
120.937,1.77768,3.38799,405.962,182.587,2.27592,4.74534,914.089,59.8364,2.32705,5.34722,338.464,423.734,578.028,682.334,1.35735,,438.252,171.492,136.97
168.545,0.47621,6.07786,246.66,132.087,0.595994,5.40303,225.493,180.026,0.431562,5.93653,240.03,338.358,481.844,955.222,0.674822,,361.371,159.656,137.057
111.164,-3.09633,5.40479,1242.88,128.37,-1.08206,2.2175,278.508,293.005,0.032638,1.27222,317.159,608.177,1169.57,711.766,3.0959,,640.807,165.531,121.023
166.241,-1.70802,4.17506,498.556,173.905,-1.59961,2.22922,472.723,86.7336,-1.98988,2.05067,345.19,415.949,557.238,661.994,1.94584,,312.017,155.383,121.387
107.475,-0.153048,4.52531,185.315,53.0372,0.989814,6.07383,184.351,73.4115,2.08359,5.74903,322.139,346.427,577.429,533.406,1.54852,,303.689,150.06,118.79
100.79,0.687403,0.639658,229.94,151.628,-0.746706,4.23088,264.003,155.138,1.90009,2.61572,542.752,485.736,921.842,447.087,2.69196,,303.265,192.635,115.736
584.754,0.931147,6.02156,874.961,689.752,0.671934,2.89849,866.251,489.666,1.00485,6.07069,769.054,1324.1,1801.93,1014.28,3.12307,,787.247,175.845,127.619
90.1166,0.130544,1.14751,181.572,73.0598,-0.882817,4.69474,198.55,90.7881,0.418338,2.34251,167.807,373.311,541.722,408.89,2.73595,,255.992,157.188,135.603
184.592,-0.553629,4.26485,275.574,309.473,0.451572,0.896815,381.556,98.891,-2.27838,4.28858,506.529,641.822,1074.51,701.226,2.91515,,564.857,174.103,136.836
151.64,0.403201,5.19324,215.83,131.026,0.224116,1.23929,236.665,126.513,0.738929,5.00413,198.824,428.226,588.834,486.677,2.32924,,429.406,140.152,114.347
45.0546,3.37808,1.50969,685.943,23.9628,4.17746,0.921357,799.426,69.1294,-1.70685,4.58181,233.097,355.749,1172.41,323.032,0.588331,,272.801,182.78,124.952
80.4447,-0.290108,0.19857,164.466,93.3582,-0.69758,3.82994,203.217,61.1482,-1.34839,3.52751,171.616,352.681,492.257,275.069,2.65181,,236.488,141.484,116.854
137.088,-1.6998,2.80292,422.662,189.827,-1.25968,0.258101,392.439,110.854,-1.45627,3.02926,274.427,451.081,609.531,495.295,2.54482,,255.556,168.42,111.625
168.723,0.587011,2.07853,258.277,66.5597,0.861601,5.35201,197.308,118.443,0.74462,5.06572,189.926,410.099,587.856,387.612,3.0097,,337.898,165.077,112.769
107.753,-0.964428,4.59264,238.421,108.101,0.354565,3.47533,200.872,85.8825,-1.62384,4.0714,257.302,390.906,572.94,1329.33,1.11732,,616.124,175.049,122.469
94.6317,-1.10562,0.547716,238.699,43.3225,-3.15223,6.27486,532.314,113.592,-1.68272,3.55452,337.742,419.536,606.432,340.599,0.556037,,205.922,178.385,118.877
137.561,1.08059,5.40454,284.723,129.073,1.38746,2.05649,321.125,67.0628,-0.115172,3.46774,154.759,434.097,636.973,318.383,2.93513,,286.074,173.178,139.259
94.2734,-1.70351,1.52539,317.027,30.4327,0.590569,2.00374,159.961,90.1285,-0.91893,6.10073,184.823,398.877,560.341,401.332,0.478348,,324.12,170.126,130.442
86.8484,-0.383662,5.42133,202.866,49.2074,-2.46155,2.63816,337.422,60.9009,-0.747922,0.826451,150.731,432.721,580.792,341.31,2.78317,,265.869,180.128,128.527
143.1,-0.622157,0.925228,238.734,303.976,-0.369853,4.40017,368.464,178.626,1.05441,1.74795,312.696,542.184,918.949,676.925,2.80824,,453.506,165.87,123.043
35.9773,-1.11983,1.1851,185.504,81.1674,-1.62629,4.11963,282.211,100.479,0.82627,3.3369,182.824,394.036,615.926,362.751,2.93453,,297.566,175.19,121.314
39.2094,-2.01645,5.52334,234.056,96.307,1.30837,4.51705,253.481,144.214,-1.29332,4.51031,304.423,471.614,712.929,761.481,1.00629,,310.402,179.779,113.172
597.671,-0.124137,1.43592,622.97,271.624,-1.23497,5.57387,535.13,132.965,0.41968,2.31572,188.197,913.661,1145.96,1215.58,2.14523,,411.57,159.21,120.155
256.213,0.773812,1.44827,370.426,370.709,1.74554,4.91954,1107.99,110.316,1.28536,2.40005,242.923,777.421,953.636,655.088,2.81191,,384.283,154.154,113.639
192.617,0.0611572,3.48968,258.717,257.22,1.0148,0.608559,434.347,108.743,-0.413609,4.98806,172.736,608.633,818.902,703.046,2.88112,,431.826,172.32,125.982
192.287,-1.60454,3.77109,519.475,180.585,-1.34413,6.26123,403.371,91.1358,0.90904,1.24869,186.926,475.541,869.333,487.109,2.49014,,305.669,148.858,132.892
367.471,0.482729,4.70294,441.949,257.958,1.61284,1.06024,694.402,78.7498,0.748592,3.62229,168.201,778.954,953.718,765.628,2.64049,,425.586,162.16,133.847
98.8918,2.13155,4.49654,455.973,35.2416,3.65246,2.20364,690.59,52.4823,2.73972,2.14917,424.686,346.464,478.928,810.568,2.2929,,443.716,171.252,117.956
128.146,-1.00373,2.77896,263.324,206.433,-1.66838,5.38787,590.839,261.093,-0.681764,3.91393,348.25,504.674,752.42,868.154,2.60891,,391.544,173.248,127.275
167.094,-0.689804,0.356673,271.749,67.47,-1.77113,5.04169,247.054,86.3706,0.61118,3.89657,161.178,369.744,613.773,441.138,1.59817,,289.607,174.345,123.964
232.775,1.72797,1.55283,690.535,229.902,0.651591,4.76583,325.552,72.0934,1.31657,4.36012,184.97,632.395,769.425,590.304,3.07019,,317.048,141.658,115.922
277.293,-0.439668,2.31927,345.272,71.3315,0.995507,6.27028,239.946,121.714,0.397733,0.342041,175.89,534.774,721.206,1078.67,2.33218,,514.643,162.711,116.847
253.393,-0.479641,2.88865,375.37,404.363,-0.536988,1.15311,492.202,440.047,-1.84687,4.88016,1434.06,658.233,1535.88,954.946,1.73554,,696.197,246.485,112.51
233.364,-0.892731,5.9917,366.381,106.694,-2.63114,3.81443,760.497,52.8212,-1.4614,5.73377,167.722,532.194,667.09,764.963,2.17727,,227.552,153.451,117.17
151.251,0.955025,1.28784,284.546,85.7783,1.50353,4.60695,264.497,62.9467,2.1129,2.61072,298.231,416.773,583.215,443.125,2.96408,,307.626,173.368,138.427
63.0511,-0.866341,3.44808,187.91,186.97,0.966571,0.674425,329.803,244.036,-0.494866,4.02469,297.188,478.586,806.558,770.381,2.77365,,436.203,165.909,113.81
190.392,-2.14927,4.92185,844.957,125.011,-0.0104562,1.32761,222.466,155.691,0.0984059,1.82613,205.512,692.318,992.773,694.07,2.68894,,279.038,169.681,133.267
136.531,-0.46583,0.405315,220.907,178.338,-0.201729,0.839157,241.664,86.0092,-1.02184,4.54749,191.827,330.011,567.689,619.842,0.433842,,318.828,160.665,136.322
103.052,1.80515,3.73016,363.946,146.153,1.96554,5.46188,558.728,134.595,0.789459,4.37326,212.499,397.298,575.044,1019.79,1.73171,,334.694,170.009,114.892
297.296,-0.0527583,1.36966,345.474,241.099,-1.4549,4.56048,558.652,62.1061,-1.13982,5.3517,155.739,748.399,877.645,546.693,3.09236,,218.148,175.273,113.151
22.9904,2.61581,6.06116,234.152,162.289,1.52059,0.957501,426.007,149.841,0.586669,3.94018,211.774,382.245,629.451,469.045,1.17952,,346.765,172.74,117.218
93.1563,-2.24172,1.91245,474.709,71.7945,-0.0850112,5.80505,182.11,86.3249,0.836965,5.15473,166.226,483.994,737.256,601.279,2.39058,,312.069,169.992,116.706
40.2859,2.85527,3.33576,399.084,60.8891,2.08885,5.60857,303.16,62.6074,1.55821,0.18824,203.323,376.44,525.934,321.577,2.27281,,228.916,189.497,131.242
115.519,1.86483,1.25797,415.597,167.171,1.35335,3.83165,381.356,84.7716,1.38731,3.96235,223.053,427.937,577.623,487.354,2.57368,,418.06,164.224,131.316
53.82,1.76074,4.61855,230.93,120.805,2.37524,1.11455,676.839,101.785,1.14185,4.36784,224.209,430.539,630.687,348.31,2.77918,,298.745,165.402,139.317
172.19,1.076,0.719247,317.928,248.55,0.0649896,6.2695,300.217,261.891,0.0630286,0.264604,287.083,412.051,569.34,1053.25,0.732928,,373.77,147.072,116.434
27.0525,1.30237,2.94022,174.395,288.443,1.27057,4.5263,579.196,155.45,1.16235,1.21956,301.534,463.028,736.298,645.649,1.58608,,344.511,166.01,128.403
73.5812,-2.7813,2.40348,620.343,91.3258,-0.987616,4.96869,215.432,203.931,0.705609,1.64559,286.249,458.336,968.015,611.18,2.5652,,375.645,171.798,126.382
167.041,-2.1796,4.24403,767.901,105.346,-0.865447,0.328241,226.233,135.841,-1.17332,2.45337,275.275,531.114,736.09,516.236,2.3674,,342.731,173.69,133.787
86.3651,-1.78696,3.50166,313.869,105.742,-2.41247,1.72204,623.581,58.698,-0.423282,4.29379,142.462,406.266,639.441,610.462,1.77962,,336.987,168.057,127.259
152.271,-0.276996,1.91704,225.288,566.314,-0.622112,5.64299,701.529,404.792,-0.548052,5.65591,481.687,695.736,916.107,1230.76,2.55724,,530.714,160.447,117.563
179.079,0.0817861,2.12849,247.819,47.8319,-2.07374,0.806875,258.355,175.319,-0.830356,4.96567,274.006,433.417,703.953,501.762,1.32161,,326.25,170.676,133.449
134.066,-0.154642,4.42287,218.532,161.612,0.0584252,1.78571,259.547,53.895,-0.465441,1.44682,132.155,471.46,599.794,474.347,2.63716,,401.193,171.317,117.832
255.283,-0.871174,1.05762,396.655,255.132,-0.972129,5.5502,422.218,388.478,-0.589537,4.92193,473.603,525.795,890.421,997.172,1.79061,,599.319,169.871,120.7
152.196,-2.46819,3.41936,920.536,109.889,1.08706,0.702299,227.707,107.186,0.863575,0.23769,186.947,869.153,1168.33,320.511,2.71706,,283.977,171.141,111.977
